ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
413,simple,404,Color Liner,1,0,visible,Make Up For Ever,"Color Liner is a highly pigmented liquid eyeliner, available in matte or iridescent colors. It shapes and intensifies the eyes, while harmoniously matching your make-up tones for a very striking result. Its integrated applicator makes for a precise and quick application.",,,taxable,,1,,,0,0,,,,,1,,104,58,Uncategorized,,,,,,,,,,,,0
414,simple,405,Pro Waterproof Eyeliner,1,0,visible,Make Up For Ever,"Pro Waterproof Eyeliner is a completely water-resistant eyeliner. It accentuates the eyes and lasts all day even under the most extreme conditions (water, sea, swimming pool, tears, heat, etc.). Its highly pigmented formula gives immediate results, and only one or two applications are required for an intense line. The bottle opening allows you to use various sizes of brushes.",,,taxable,,1,,,0,0,,,,,1,,65,144,Uncategorized,,,,,,,,,,,,0
415,simple,406,Aqua Eyes Eyeliner,1,0,visible,Make Up For Ever,"Make Up For Ever Aqua Eyes Eyeliner is a Eyeliner that retails for $19.00 and contains 0.04 oz. There are 27 shades that have been released, which you can select from below.",,,taxable,,1,,,0,0,,,,,1,,183,27,Uncategorized,,,,,,,,,,,,0
416,simple,407,Eye Pencil,1,0,visible,Make Up For Ever,"The extra-long Eyeliner Pencil draws precise, even lines that remain sharp for hours, even on the waterline. Its soft, flexible tip is highly pigmented and leaves a mark as soon as it touches the skin. It defines the line of the lashes and intensifies the eyes.",,,taxable,,1,,,0,0,,,,,1,,149,161,Uncategorized,,,,,,,,,,,,0
417,simple,408,Kohl Pencil,1,0,visible,Make Up For Ever,"Especially adapted to sensitive and thin skin around and inside the eye, the Kohl Pencil gives depth and intensity to the eyes. Its particularly gentle formula is tolerated by the most sensitive eyes, its soft and smooth texture blends effortlessly and keeps the skin around the eyes hydrated.",,,taxable,,1,,,0,0,,,,,1,,206,119,Uncategorized,,,,,,,,,,,,0
418,simple,409,Cake Eyeliner,1,0,visible,Make Up For Ever,"Cake eyeliner is a compact, water-based eyeliner. Its highly-pigmented pressed powder can be applied with a damp brush. Depending on the desired result, you can adjust the intensity of the line: the result can either be very natural or more sophisticated and dramatic. Easy to apply, it dries immediately without flaking, leaving a clean and stable line that will not budge.",,,taxable,,1,,,0,0,,,,,1,,85,145,Uncategorized,,,,,,,,,,,,0
419,simple,410,Aqua Cream,1,0,visible,Make Up For Ever,"Make Up For Ever Aqua Cream is a Eyeshadow that retails for $23.00 and contains 0.21 oz. There are 29 shades that have been released, which you can select from below.",,,taxable,,1,,,0,0,,,,,1,,225,88,Uncategorized,,,,,,,,,,,,0
420,simple,411,Fluo Night,1,0,visible,Make Up For Ever,"FLUO NIGHT â€“ real pigments in the form of an extra fine powder â€“ are not only fluorescent but also have an immediate and intense reaction to UV light. This makeup range is composed of 8 shades including an unique and universal â€œinvisibleâ€ white. Their soft texture allows for quick and effective application, provides excellent coverage and helps to create various and long-lasting effects. The shades, which are exceptionally pure and luminous, are perfectly adapted to any type of artistic makeup (Body Painting among others).",,,taxable,,1,,,0,0,,,,,1,,93,249,Uncategorized,,,,,,,,,,,,0
421,simple,412,Holodiam Powder,1,0,visible,Make Up For Ever,"Hologram powder is a pearlescent, loose powder that plays with light for a multi-reflection color result. The powder is as shiny as a Diamond Powder, but with the added benefits of multi reflection color and high pay off. It can be used on the eyes and on the cheeks.",,,taxable,,1,,,0,0,,,,,1,,104,127,Uncategorized,,,,,,,,,,,,0
422,simple,413,Pure Pigments,1,0,visible,Make Up For Ever,"Made by mineral or organic synthesis, the highly concentrated MAKE UP FOR EVER Pure Pigments have an extremely fine granulometry, almost that of a micron. This means that makeup artists can quickly create intense makeup colors in the desired tone while applying them directly to the skin or mixing them with any other type of texture. These pure pigments are not diluted in talc and are unrivaled when it comes to realizing any colorimetric formula.",,,taxable,,1,,,0,0,,,,,1,,90,71,Uncategorized,,,,,,,,,,,,0
423,simple,414,Diamond Eyeshadow,1,0,visible,Make Up For Ever,"The Diamond Eye Shadow range includes 12 shades of Eye Shadows with innovative and spectacular effects. This is a true technological breakthrough! The Diamond Eye Shadow combines the subtle iridescence of the Diamond Powder with the intense, long-lasting color of Eye Shadows for a spectacular finish. Enriched in Reflecks, a new generation of ultra-shiny, ultra-light and incredibly thin synthetic mother-of-pearls. Formulated from borosilicate and covered with titanium oxide, Reflecks capture the light and provide a unique luminosity to the skin. Comprising of Diamond Powder and enriched with pigments, the Diamond Shadows are long-lasting with unrivaled intense colors.",,,taxable,,1,,,0,0,,,,,1,,66,47,Uncategorized,,,,,,,,,,,,0
424,simple,415,Eyeshadow,1,0,visible,Make Up For Ever,"This matte eye shadow is made of highly-pigmented pressed powder and comes in a variety of shades. It contains nylon powder, allowing it to be blended as desired. The result is intense and long-lasting. Since its diameter is the same as the powder blushes, it can be included in a custom-built palette.",,,taxable,,1,,,0,0,,,,,1,,202,32,Uncategorized,,,,,,,,,,,,0
425,simple,416,SO DIVINE,1,0,visible,Make Up For Ever,"So Divine is a mineral oil-free cream that cleanses impurities and all types of make-up, including waterproof. Dermatologically tested on sensitive skin and non comedogenic, â€œSo Divineâ€ soothes and comforts dry and delicate skins, as well as giving a soft, velvety touch to the face. It makes skin soft and elastic thanks to its formula rich in moisturizing, calming, softening and regenerative active ingredients. Applied to the face with the fingertips, it can be massaged in to relax fine lines and provide maximum benefit from the formula's active ingredients.",,,taxable,,1,,,0,0,,,,,1,,109,204,Uncategorized,,,,,,,,,,,,0
426,simple,417,Sens'eyes,1,0,visible,Make Up For Ever,"SENS'EYES is a mineral oil-free gel that removes make-up from eyes and lips and is extremely effective and incredibly gentle. It doesn't leave the eyelids feeling greasy. It instantly removes impurities, even waterproof make-up on the most sensitive eyes and contact lens wearers.",,,taxable,,1,,,0,0,,,,,1,,241,83,Uncategorized,,,,,,,,,,,,0
427,simple,418,Extreme Cleanser,1,0,visible,Make Up For Ever,"Extreme Cleanser instantly removes impurities and all types of makeup, including waterproof. Its oil-free formula, rich in regenerative active ingredients, leaves the skin soft, moisturized and fresh with no feeling of tightness.",,,taxable,,1,,,0,0,,,,,1,,137,200,Uncategorized,,,,,,,,,,,,0
428,simple,419,Gentle Milk,1,0,visible,Make Up For Ever,"Moisturizing cleansing milk, Gentle Milk, is a soft, rich, moisturizing make-up remover, which effectively removes face and non-waterproof eye make-up as well as cleansing skin. It makes the skin softer and more elastic thanks to its formula which contains moisturizing and restructuring agents as well as softening fruit extracts. Gentle Milk is quick and easy to use on face, non-waterproof eye make-up and lips. Light, fresh and delicious almond-based scent.",,,taxable,,1,,,0,0,,,,,1,,86,122,Uncategorized,,,,,,,,,,,,0
429,simple,420,Pure Water,1,0,visible,Make Up For Ever,"The cleansing, moisturizing, alcohol-free water, Pure Water, removes face and non-waterproof eye make-up. It leaves the skin soft and toned. Make-up free skin feels fresh and purified, with no oily film. Pure Water moisturizes the skin thanks to the active ingredients included ib its formula.",,,taxable,,1,,,0,0,,,,,1,,99,150,Uncategorized,,,,,,,,,,,,0
430,simple,421,#101 False Eyelashes,1,0,visible,Make Up For Ever,"Intensify and add depth to your eyes with these eyelashes. Create spectacular effects for evening parties, photo shoots, or just for fun. Implants fill out your lashes or make up for sparse areas in a very natural way. Pale or brown eyelashes are used for daily wear or to naturally intensify the eyes for an evening. Use false doe-eyed lashes for a mysterious and sophisticated look. Stage eyelashes create spectacular effects for shorter periods of time, such as evening parties, parades, photo shoots, etc..",,,taxable,,1,,,0,0,,,,,1,,62,135,Uncategorized,,,,,,,,,,,,0
431,simple,422,#104 False Eyelashes,1,0,visible,Make Up For Ever,"Intensify and add depth to your eyes with these eyelashes. Create spectacular effects for evening parties, photo shoots, or just for fun. Implants fill out your lashes or make up for sparse areas in a very natural way. Pale or brown eyelashes are used for daily wear or to naturally intensify the eyes for an evening. Use false doe-eyed lashes for a mysterious and sophisticated look. Stage eyelashes create spectacular effects for shorter periods of time, such as evening parties, parades, photo shoots, etc..",,,taxable,,1,,,0,0,,,,,1,,192,174,Uncategorized,,,,,,,,,,,,0
432,simple,423,#105 False Eyelashes,1,0,visible,Make Up For Ever,"Intensify and add depth to your eyes with these eyelashes. Create spectacular effects for evening parties, photo shoots, or just for fun. Implants fill out your lashes or make up for sparse areas in a very natural way. Pale or brown eyelashes are used for daily wear or to naturally intensify the eyes for an evening. Use false doe-eyed lashes for a mysterious and sophisticated look. Stage eyelashes create spectacular effects for shorter periods of time, such as evening parties, parades, photo shoots, etc..",,,taxable,,1,,,0,0,,,,,1,,101,104,Uncategorized,,,,,,,,,,,,0
433,simple,424,#106 False Eyelashes,1,0,visible,Make Up For Ever,"Intensify and add depth to your eyes with these eyelashes. Create spectacular effects for evening parties, photo shoots, or just for fun. Implants fill out your lashes or make up for sparse areas in a very natural way. Pale or brown eyelashes are used for daily wear or to naturally intensify the eyes for an evening. Use false doe-eyed lashes for a mysterious and sophisticated look. Stage eyelashes create spectacular effects for shorter periods of time, such as evening parties, parades, photo shoots, etc..",,,taxable,,1,,,0,0,,,,,1,,83,76,Uncategorized,,,,,,,,,,,,0
434,simple,425,#107 False Eyelashes,1,0,visible,Make Up For Ever,"Intensify and add depth to your eyes with these eyelashes. Create spectacular effects for evening parties, photo shoots, or just for fun. Implants fill out your lashes or make up for sparse areas in a very natural way. Pale or brown eyelashes are used for daily wear or to naturally intensify the eyes for an evening. Use false doe-eyed lashes for a mysterious and sophisticated look. Stage eyelashes create spectacular effects for shorter periods of time, such as evening parties, parades, photo shoots, etc..",,,taxable,,1,,,0,0,,,,,1,,93,165,Uncategorized,,,,,,,,,,,,0
435,simple,426,#108 False Eyelashes,1,0,visible,Make Up For Ever,"Intensify and add depth to your eyes with these eyelashes. Create spectacular effects for evening parties, photo shoots, or just for fun. Implants fill out your lashes or make up for sparse areas in a very natural way. Pale or brown eyelashes are used for daily wear or to naturally intensify the eyes for an evening. Use false doe-eyed lashes for a mysterious and sophisticated look. Stage eyelashes create spectacular effects for shorter periods of time, such as evening parties, parades, photo shoots, etc..",,,taxable,,1,,,0,0,,,,,1,,190,131,Uncategorized,,,,,,,,,,,,0
436,simple,427,#109 False Eyelashes,1,0,visible,Make Up For Ever,"Intensify and add depth to your eyes with these eyelashes. Create spectacular effects for evening parties, photo shoots, or just for fun. Implants fill out your lashes or make up for sparse areas in a very natural way. Pale or brown eyelashes are used for daily wear or to naturally intensify the eyes for an evening. Use false doe-eyed lashes for a mysterious and sophisticated look. Stage eyelashes create spectacular effects for shorter periods of time, such as evening parties, parades, photo shoots, etc..",,,taxable,,1,,,0,0,,,,,1,,132,73,Uncategorized,,,,,,,,,,,,0
437,simple,428,#110 False Eyelashes,1,0,visible,Make Up For Ever,"Intensify and add depth to your eyes with these eyelashes. Create spectacular effects for evening parties, photo shoots, or just for fun. Implants fill out your lashes or make up for sparse areas in a very natural way. Pale or brown eyelashes are used for daily wear or to naturally intensify the eyes for an evening. Use false doe-eyed lashes for a mysterious and sophisticated look. Stage eyelashes create spectacular effects for shorter periods of time, such as evening parties, parades, photo shoots, etc..",,,taxable,,1,,,0,0,,,,,1,,131,213,Uncategorized,,,,,,,,,,,,0
438,simple,429,#112 False Eyelashes,1,0,visible,Make Up For Ever,"Intensify and add depth to your eyes with these eyelashes. Create spectacular effects for evening parties, photo shoots, or just for fun. Implants fill out your lashes or make up for sparse areas in a very natural way. Pale or brown eyelashes are used for daily wear or to naturally intensify the eyes for an evening. Use false doe-eyed lashes for a mysterious and sophisticated look. Stage eyelashes create spectacular effects for shorter periods of time, such as evening parties, parades, photo shoots, etc..",,,taxable,,1,,,0,0,,,,,1,,130,250,Uncategorized,,,,,,,,,,,,0
439,simple,430,#113 False Eyelashes,1,0,visible,Make Up For Ever,"Intensify and add depth to your eyes with these eyelashes. Create spectacular effects for evening parties, photo shoots, or just for fun. Implants fill out your lashes or make up for sparse areas in a very natural way. Pale or brown eyelashes are used for daily wear or to naturally intensify the eyes for an evening. Use false doe-eyed lashes for a mysterious and sophisticated look. Stage eyelashes create spectacular effects for shorter periods of time, such as evening parties, parades, photo shoots, etc..",,,taxable,,1,,,0,0,,,,,1,,157,90,Uncategorized,,,,,,,,,,,,0
